OrderID,OrderDate,ProductID,ProductName,Category,Quantity,UnitPrice,CostPerUnit,Discount,CustomerType,PaymentMode
ORD02130,2025-01-23 16:33:00,P104,Iced Tea,Beverages,6,80,45,15.0,Returning,Cash
ORD02131,2024-05-12 22:48:00,P201,Cheese Burger,Meals,5,180,110,,New,UPI
ORD02132,2025-06-09 12:26:00,P103,Cappuccino,Beverages,6,140,80,,Returning,Card
ORD02133,2024-03-31 14:32:00,P101,Cold Coffee,Beverages,4,120,70,0.0,Returning,Wallet
ORD02134,2025-03-01 14:27:00,P102,Lemonade,Beverage,3,60,30,5.0,New,Card
ORD02135,2025-08-29 09:16:00,P102,Lemonade,Beverage,3,60,30,,Returning,UPI
ORD02136,2025-04-18 15:39:00,P101,Cold Coffee,Beverages,5,120,70,0.0,Returning,Wallet
ORD02137,2024-12-03 22:32:00,P102,Lemonade,Beverage,1,60,30,15.0,New,Card
ORD02138,2024-08-11 14:49:00,P202,Veg Pizza,Meals,2,300,190,15.0,New,UPI
ORD02139,2025-06-20 15:43:00,P101,Cold Coffee,Beverages,5,120,70,0.0,Returning,Wallet
ORD02140,2024-01-30 08:13:00,P202,Veg Pizza,Meals,4,300,190,5.0,New,Cash
ORD02141,2025-06-05 11:21:00,P202,Veg Pizza,Meals,6,300,190,0.0,New,Cash
ORD02142,2024-05-28 15:29:00,P301,Potato Chips,Snacks,6,40,20,20.0,Returning,Wallet
ORD02143,2024-02-11 08:38:00,P301,Potato Chips,Snacks,3,40,20,5.0,Returning,Card
ORD02144,2024-04-21 08:15:00,P303,Cookies,Snacks,6,25,12,10.0,Returning,Cash
ORD02145,2024-04-10 21:47:00,P203,Grilled Sandwich,Meal,1,150,90,0.0,Returning,Wallet
ORD02146,2025-10-04 09:53:00,P201,Cheese Burger,Meals,1,180,110,5.0,Returning,Wallet
ORD02147,2025-05-08 19:41:00,P303,Cookies,Snacks,3,25,12,15.0,New,Card
ORD02148,2025-08-11 08:15:00,P104,Iced Tea,Beverages,5,80,45,25.0,Returning,UPI
ORD02149,2025-10-26 17:24:00,P103,Cappuccino,Beverages,5,140,80,10.0,New,UPI
ORD02150,2024-07-05 11:11:00,P301,Potato Chips,Snacks,2,40,20,25.0,Returning,Cash
ORD02151,2025-07-16 09:37:00,P104,Iced Tea,Beverages,3,80,45,25.0,New,Wallet
ORD02152,2025-03-31 19:59:00,P302,Nachos,Snack,4,90,50,10.0,New,UPI
ORD02153,2025-08-23 18:54:00,P101,Cold Coffee,Beverages,4,120,70,10.0,Returning,Wallet
ORD02154,2024-10-06 20:10:00,P103,Cappuccino,Beverages,4,140,80,20.0,Returning,UPI
ORD02155,2024-02-05 10:51:00,P101,Cold Coffee,Beverages,4,120,70,,Returning,UPI
ORD02156,2024-08-09 16:41:00,P203,Grilled Sandwich,Meal,3,150,90,0.0,Returning,Cash
ORD02157,2025-05-10 17:56:00,P104,Iced Tea,Beverages,2,80,45,15.0,Returning,UPI
ORD02158,2024-03-27 11:55:00,P103,Cappuccino,Beverages,1,140,80,0.0,Returning,Cash
ORD02159,2025-09-05 09:03:00,P203,Grilled Sandwich,Meal,1,150,90,20.0,Returning,Wallet
ORD02160,2025-09-12 13:18:00,P103,Cappuccino,Beverages,1,140,80,20.0,New,Card
ORD02161,2025-11-11 21:36:00,P302,Nachos,Snack,1,90,50,,New,Card
ORD02162,2025-09-08 14:48:00,P201,Cheese Burger,Meals,5,180,110,,New,UPI
ORD02163,2024-02-29 22:21:00,P101,Cold Coffee,Beverages,1,120,70,0.0,Returning,Wallet
ORD02164,2025-02-01 17:42:00,P201,Cheese Burger,Meals,3,180,110,25.0,New,Wallet
ORD02165,2025-06-22 19:44:00,P303,Cookies,Snacks,1,25,12,,Returning,Wallet
ORD02166,2024-04-10 17:48:00,P302,Nachos,Snack,4,90,50,20.0,Returning,UPI
ORD02167,2024-09-22 21:00:00,P203,Grilled Sandwich,Meal,1,150,90,,Returning,UPI
ORD02168,2025-10-05 10:10:00,P301,Potato Chips,Snacks,5,40,20,10.0,New,Wallet
ORD02169,2025-10-25 18:39:00,P203,Grilled Sandwich,Meal,2,150,90,10.0,Returning,Cash
ORD02170,2024-02-28 11:47:00,P301,Potato Chips,Snacks,5,40,20,25.0,Returning,Wallet
ORD02171,2024-01-08 10:31:00,P201,Cheese Burger,Meals,2,180,110,20.0,Returning,UPI
ORD02172,2024-05-22 08:42:00,P203,Grilled Sandwich,Meal,4,150,90,,Returning,Card
ORD02173,2025-04-15 12:14:00,P102,Lemonade,Beverage,4,60,30,25.0,Returning,Wallet
ORD02174,2024-08-28 17:06:00,P202,Veg Pizza,Meals,6,300,190,20.0,New,Cash
ORD02175,2024-11-07 09:42:00,P103,Cappuccino,Beverages,6,140,80,,Returning,Cash
ORD02176,2025-04-17 09:48:00,P101,Cold Coffee,Beverages,3,120,70,,Returning,Wallet
ORD02177,2025-02-15 10:44:00,P302,Nachos,Snack,6,90,50,5.0,New,Cash
ORD02178,2025-02-27 16:59:00,P103,Cappuccino,Beverages,2,140,80,10.0,New,Wallet
ORD02179,2024-08-15 12:02:00,P201,Cheese Burger,Meals,5,180,110,0.0,Returning,Cash
ORD02180,2024-04-05 15:59:00,P302,Nachos,Snack,4,90,50,,New,Cash
ORD02181,2025-07-30 14:54:00,P303,Cookies,Snacks,4,25,12,25.0,Returning,Wallet
ORD02182,2024-07-16 15:56:00,P303,Cookies,Snacks,5,25,12,5.0,Returning,Card
ORD02183,2025-06-08 17:12:00,P201,Cheese Burger,Meals,3,180,110,10.0,New,Wallet
ORD02184,2024-05-25 16:36:00,P102,Lemonade,Beverage,1,60,30,25.0,New,UPI
ORD02185,2024-05-22 10:27:00,P104,Iced Tea,Beverages,6,80,45,0.0,New,Wallet
ORD02186,2025-08-23 20:23:00,P202,Veg Pizza,Meals,2,300,190,10.0,Returning,Cash
ORD02187,2025-08-17 14:01:00,P202,Veg Pizza,Meals,4,300,190,10.0,New,Wallet
ORD02188,2025-02-11 13:50:00,P302,Nachos,Snack,3,90,50,20.0,Returning,UPI
ORD02189,2025-11-22 16:07:00,P104,Iced Tea,Beverages,5,80,45,10.0,New,Wallet
ORD02190,2024-08-22 15:45:00,P301,Potato Chips,Snacks,3,40,20,10.0,New,Card
ORD02191,2025-11-26 09:39:00,P201,Cheese Burger,Meals,4,180,110,,Returning,Wallet
ORD02192,2025-05-17 11:43:00,P104,Iced Tea,Beverages,1,80,45,,New,UPI
ORD02193,2024-03-19 15:53:00,P202,Veg Pizza,Meals,1,300,190,25.0,Returning,UPI
ORD02194,2025-11-28 22:40:00,P201,Cheese Burger,Meals,5,180,110,5.0,New,UPI
ORD02195,2024-05-16 09:35:00,P302,Nachos,Snack,3,90,50,,New,UPI
ORD02196,2025-11-11 14:27:00,P201,Cheese Burger,Meals,5,180,110,25.0,Returning,Cash
ORD02197,2025-08-23 15:40:00,P301,Potato Chips,Snacks,6,40,20,5.0,New,Card
ORD02198,2024-04-28 22:59:00,P202,Veg Pizza,Meals,3,300,190,,Returning,Cash
ORD02199,2024-10-02 18:18:00,P203,Grilled Sandwich,Meal,4,150,90,15.0,New,Cash
ORD02200,2025-12-15 11:18:00,P103,Cappuccino,Beverages,5,140,80,10.0,Returning,Wallet
ORD02201,2025-09-02 21:03:00,P303,Cookies,Snacks,5,25,12,0.0,New,Cash
ORD02202,2025-12-22 22:39:00,P201,Cheese Burger,Meals,6,180,110,5.0,New,Cash
ORD02203,2024-06-16 15:21:00,P202,Veg Pizza,Meals,6,300,190,10.0,Returning,Cash
ORD02204,2025-03-24 17:23:00,P103,Cappuccino,Beverages,6,140,80,20.0,Returning,Wallet
ORD02205,2024-08-31 21:41:00,P101,Cold Coffee,Beverages,5,120,70,10.0,Returning,UPI
ORD02206,2024-02-28 09:32:00,P303,Cookies,Snacks,6,25,12,10.0,Returning,Card
ORD02207,2025-01-13 17:05:00,P104,Iced Tea,Beverages,2,80,45,15.0,New,Cash
ORD02208,2025-03-12 11:30:00,P101,Cold Coffee,Beverages,1,120,70,20.0,Returning,Card
ORD02209,2024-12-12 21:09:00,P201,Cheese Burger,Meals,3,180,110,15.0,Returning,Card
ORD02210,2025-08-30 12:41:00,P201,Cheese Burger,Meals,6,180,110,15.0,New,UPI
ORD02211,2024-05-20 14:22:00,P303,Cookies,Snacks,2,25,12,0.0,Returning,Wallet
ORD02212,2025-07-04 15:09:00,P104,Iced Tea,Beverages,5,80,45,10.0,New,Wallet
ORD02213,2024-08-18 20:48:00,P103,Cappuccino,Beverages,3,140,80,15.0,New,Card
ORD02214,2024-02-20 12:37:00,P302,Nachos,Snack,2,90,50,5.0,New,UPI
ORD02215,2024-11-09 15:05:00,P202,Veg Pizza,Meals,3,300,190,25.0,Returning,Card
ORD02216,2025-06-25 11:27:00,P104,Iced Tea,Beverages,6,80,45,20.0,New,Cash
ORD02217,2025-11-23 08:07:00,P203,Grilled Sandwich,Meal,1,150,90,10.0,Returning,Wallet
ORD02218,2025-11-29 13:50:00,P303,Cookies,Snacks,1,25,12,20.0,Returning,Cash
ORD02219,2024-09-05 16:03:00,P102,Lemonade,Beverage,3,60,30,10.0,New,UPI
ORD02220,2025-07-05 20:54:00,P103,Cappuccino,Beverages,3,140,80,10.0,Returning,UPI
ORD02221,2025-11-06 08:36:00,P104,Iced Tea,Beverages,1,80,45,25.0,New,UPI
ORD02222,2025-01-11 14:45:00,P104,Iced Tea,Beverages,4,80,45,20.0,Returning,Card
ORD02223,2025-02-05 12:33:00,P104,Iced Tea,Beverages,4,80,45,0.0,New,UPI
ORD02224,2025-11-22 16:39:00,P103,Cappuccino,Beverages,3,140,80,,Returning,Cash
ORD02225,2025-07-22 21:07:00,P202,Veg Pizza,Meals,5,300,190,0.0,New,Card
ORD02226,2025-03-31 15:48:00,P303,Cookies,Snacks,3,25,12,20.0,Returning,Card
ORD02227,2024-07-15 14:32:00,P103,Cappuccino,Beverages,3,140,80,15.0,Returning,UPI
ORD02228,2024-09-24 18:07:00,P103,Cappuccino,Beverages,1,140,80,5.0,New,Wallet
ORD02229,2024-10-29 19:42:00,P201,Cheese Burger,Meals,5,180,110,5.0,New,Cash
ORD02230,2025-09-28 21:43:00,P301,Potato Chips,Snacks,1,40,20,0.0,Returning,UPI
ORD02231,2025-10-19 17:07:00,P203,Grilled Sandwich,Meal,2,150,90,10.0,Returning,Wallet
ORD02232,2025-03-22 15:29:00,P302,Nachos,Snack,3,90,50,10.0,Returning,Cash
ORD02233,2024-10-31 20:45:00,P201,Cheese Burger,Meals,4,180,110,,New,Wallet
ORD02234,2024-04-08 08:05:00,P201,Cheese Burger,Meals,6,180,110,25.0,New,Card
ORD02235,2025-12-03 17:26:00,P101,Cold Coffee,Beverages,6,120,70,5.0,New,Wallet
ORD02236,2024-10-30 08:13:00,P202,Veg Pizza,Meals,1,300,190,5.0,New,Cash
ORD02237,2025-01-22 08:07:00,P203,Grilled Sandwich,Meal,6,150,90,10.0,Returning,Wallet
ORD02238,2025-06-30 17:45:00,P103,Cappuccino,Beverages,3,140,80,15.0,New,Wallet
ORD02239,2025-05-21 14:02:00,P301,Potato Chips,Snacks,2,40,20,0.0,Returning,Card
ORD02240,2024-09-01 16:50:00,P301,Potato Chips,Snacks,2,40,20,10.0,Returning,Cash
ORD02241,2025-04-09 21:36:00,P202,Veg Pizza,Meals,6,300,190,15.0,New,Cash
ORD02242,2024-01-02 15:57:00,P103,Cappuccino,Beverages,3,140,80,25.0,New,Cash
ORD02243,2025-02-08 16:57:00,P302,Nachos,Snack,2,90,50,,Returning,Card
ORD02244,2024-11-29 13:40:00,P102,Lemonade,Beverage,3,60,30,15.0,New,Wallet
ORD02245,2024-12-01 11:53:00,P303,Cookies,Snacks,6,25,12,20.0,New,UPI
ORD02246,2025-01-19 16:05:00,P302,Nachos,Snack,1,90,50,5.0,Returning,Wallet
ORD02247,2025-05-15 22:41:00,P104,Iced Tea,Beverages,2,80,45,15.0,New,Card
ORD02248,2025-01-28 18:38:00,P202,Veg Pizza,Meals,3,300,190,10.0,Returning,UPI
ORD02249,2025-04-09 18:08:00,P102,Lemonade,Beverage,6,60,30,20.0,New,Card
ORD02250,2024-11-02 11:33:00,P104,Iced Tea,Beverages,6,80,45,15.0,New,Wallet
ORD02251,2024-02-16 21:32:00,P202,Veg Pizza,Meals,2,300,190,20.0,Returning,Wallet
ORD02252,2025-08-17 20:34:00,P303,Cookies,Snacks,1,25,12,25.0,New,Wallet
ORD02253,2024-02-08 12:40:00,P104,Iced Tea,Beverages,1,80,45,5.0,New,UPI
ORD02254,2024-04-12 21:04:00,P303,Cookies,Snacks,2,25,12,20.0,Returning,Card
ORD02255,2025-03-11 21:59:00,P102,Lemonade,Beverage,2,60,30,,New,Wallet
ORD02256,2025-02-14 17:44:00,P201,Cheese Burger,Meals,1,180,110,10.0,New,Card
ORD02257,2024-05-25 19:43:00,P103,Cappuccino,Beverages,4,140,80,25.0,New,UPI
ORD02258,2025-02-21 09:50:00,P303,Cookies,Snacks,1,25,12,15.0,Returning,Cash
ORD02259,2025-02-14 20:38:00,P201,Cheese Burger,Meals,2,180,110,,Returning,Wallet
ORD02260,2024-02-24 09:15:00,P201,Cheese Burger,Meals,2,180,110,10.0,New,Card
ORD02261,2024-04-30 22:58:00,P301,Potato Chips,Snacks,4,40,20,0.0,Returning,Card
ORD02262,2025-05-27 22:49:00,P104,Iced Tea,Beverages,5,80,45,5.0,Returning,Cash
ORD02263,2024-10-09 10:13:00,P101,Cold Coffee,Beverages,4,120,70,15.0,New,Wallet
ORD02264,2024-03-17 16:37:00,P302,Nachos,Snack,4,90,50,0.0,New,UPI
ORD02265,2024-10-15 21:03:00,P104,Iced Tea,Beverages,6,80,45,10.0,New,Cash
ORD02266,2024-12-15 19:30:00,P202,Veg Pizza,Meals,1,300,190,15.0,Returning,UPI
ORD02267,2024-05-18 16:46:00,P302,Nachos,Snack,4,90,50,15.0,Returning,Cash
ORD02268,2025-06-27 10:35:00,P301,Potato Chips,Snacks,6,40,20,20.0,Returning,UPI
ORD02269,2025-12-14 17:38:00,P203,Grilled Sandwich,Meal,1,150,90,5.0,New,Cash
ORD02270,2025-08-08 13:11:00,P102,Lemonade,Beverage,6,60,30,0.0,New,Card
ORD02271,2024-10-20 13:10:00,P102,Lemonade,Beverage,3,60,30,,Returning,Cash
ORD02272,2025-02-27 12:27:00,P103,Cappuccino,Beverages,5,140,80,,Returning,Wallet
ORD02273,2024-04-30 17:31:00,P103,Cappuccino,Beverages,1,140,80,15.0,Returning,Card
ORD02274,2024-04-13 13:04:00,P301,Potato Chips,Snacks,1,40,20,5.0,New,Cash
ORD02275,2025-06-12 10:11:00,P202,Veg Pizza,Meals,1,300,190,0.0,New,Card
ORD02276,2024-10-10 09:54:00,P101,Cold Coffee,Beverages,1,120,70,25.0,Returning,Cash
ORD02277,2024-12-21 12:01:00,P301,Potato Chips,Snacks,6,40,20,0.0,New,Cash
ORD02278,2024-07-19 10:33:00,P303,Cookies,Snacks,6,25,12,10.0,New,Cash
ORD02279,2025-07-10 20:32:00,P101,Cold Coffee,Beverages,2,120,70,,Returning,Cash
ORD02280,2024-04-10 14:04:00,P102,Lemonade,Beverage,5,60,30,0.0,New,UPI
ORD02281,2024-03-03 08:27:00,P301,Potato Chips,Snacks,1,40,20,,New,UPI
ORD02282,2024-12-20 21:51:00,P303,Cookies,Snacks,2,25,12,,Returning,Wallet
ORD02283,2025-09-07 10:00:00,P101,Cold Coffee,Beverages,5,120,70,20.0,Returning,Wallet
ORD02284,2025-08-21 15:03:00,P101,Cold Coffee,Beverages,2,120,70,10.0,Returning,Wallet
ORD02285,2024-11-25 21:10:00,P301,Potato Chips,Snacks,2,40,20,10.0,New,UPI
ORD02286,2024-06-24 15:40:00,P201,Cheese Burger,Meals,6,180,110,25.0,New,UPI
ORD02287,2024-02-23 20:53:00,P201,Cheese Burger,Meals,2,180,110,0.0,Returning,Card
ORD02288,2025-09-26 09:48:00,P103,Cappuccino,Beverages,6,140,80,10.0,Returning,Cash
ORD02289,2024-01-24 12:42:00,P303,Cookies,Snacks,1,25,12,5.0,New,UPI
ORD02290,2024-02-12 11:20:00,P102,Lemonade,Beverage,1,60,30,20.0,New,Wallet
ORD02291,2025-07-06 21:00:00,P104,Iced Tea,Beverages,6,80,45,0.0,Returning,Cash
ORD02292,2025-07-22 14:57:00,P101,Cold Coffee,Beverages,4,120,70,5.0,Returning,Cash
ORD02293,2024-01-31 15:29:00,P301,Potato Chips,Snacks,2,40,20,0.0,Returning,Wallet
ORD02294,2024-04-30 10:02:00,P203,Grilled Sandwich,Meal,3,150,90,5.0,Returning,Cash
ORD02295,2024-05-14 18:57:00,P104,Iced Tea,Beverages,1,80,45,5.0,New,Card
ORD02296,2024-02-06 21:52:00,P301,Potato Chips,Snacks,6,40,20,0.0,Returning,Wallet
ORD02297,2025-09-30 15:08:00,P104,Iced Tea,Beverages,5,80,45,5.0,New,UPI
ORD02298,2024-06-01 08:38:00,P302,Nachos,Snack,2,90,50,20.0,New,Card
ORD02299,2024-05-04 19:13:00,P202,Veg Pizza,Meals,5,300,190,0.0,New,Card
ORD02300,2025-07-21 08:48:00,P303,Cookies,Snacks,5,25,12,0.0,New,Cash
ORD02301,2024-09-09 11:48:00,P301,Potato Chips,Snacks,5,40,20,20.0,Returning,Wallet
ORD02302,2024-10-09 22:43:00,P202,Veg Pizza,Meals,1,300,190,5.0,Returning,UPI
ORD02303,2024-04-15 21:25:00,P102,Lemonade,Beverage,3,60,30,0.0,New,Cash
ORD02304,2024-05-18 13:33:00,P104,Iced Tea,Beverages,2,80,45,25.0,New,UPI
ORD02305,2025-02-14 11:55:00,P101,Cold Coffee,Beverages,6,120,70,25.0,New,Card
ORD02306,2025-04-30 14:33:00,P303,Cookies,Snacks,5,25,12,15.0,Returning,Cash
ORD02307,2024-09-24 11:41:00,P202,Veg Pizza,Meals,4,300,190,,Returning,Card
ORD02308,2025-06-30 22:04:00,P101,Cold Coffee,Beverages,1,120,70,0.0,Returning,UPI
ORD02309,2024-04-16 09:06:00,P202,Veg Pizza,Meals,3,300,190,20.0,Returning,Card
ORD02310,2025-10-18 11:32:00,P101,Cold Coffee,Beverages,5,120,70,25.0,Returning,Wallet
ORD02311,2024-08-29 16:27:00,P301,Potato Chips,Snacks,2,40,20,,New,Wallet
ORD02312,2024-08-24 09:14:00,P104,Iced Tea,Beverages,5,80,45,5.0,Returning,Card
ORD02313,2024-05-03 12:53:00,P102,Lemonade,Beverage,2,60,30,,New,Cash
ORD02314,2024-08-28 14:13:00,P101,Cold Coffee,Beverages,6,120,70,15.0,New,Cash
ORD02315,2025-07-17 12:05:00,P203,Grilled Sandwich,Meal,2,150,90,,New,Card
ORD02316,2024-09-19 20:10:00,P102,Lemonade,Beverage,6,60,30,,Returning,UPI
ORD02317,2025-06-02 19:59:00,P202,Veg Pizza,Meals,1,300,190,20.0,Returning,Cash
ORD02318,2025-06-16 21:10:00,P101,Cold Coffee,Beverages,2,120,70,20.0,Returning,Card
ORD02319,2025-11-18 10:49:00,P202,Veg Pizza,Meals,2,300,190,10.0,New,Wallet
ORD02320,2025-10-29 10:27:00,P202,Veg Pizza,Meals,2,300,190,15.0,New,Cash
ORD02321,2024-04-13 17:37:00,P201,Cheese Burger,Meals,6,180,110,15.0,New,Card
ORD02322,2024-03-03 21:21:00,P302,Nachos,Snack,1,90,50,5.0,Returning,Card
ORD02323,2024-02-22 09:34:00,P302,Nachos,Snack,2,90,50,10.0,Returning,Wallet
ORD02324,2024-02-28 19:54:00,P104,Iced Tea,Beverages,5,80,45,5.0,New,UPI
ORD02325,2024-09-15 14:48:00,P203,Grilled Sandwich,Meal,3,150,90,0.0,New,Card
ORD02326,2025-10-24 17:37:00,P101,Cold Coffee,Beverages,1,120,70,20.0,New,UPI
ORD02327,2025-12-03 21:24:00,P303,Cookies,Snacks,1,25,12,5.0,New,Cash
ORD02328,2025-04-26 16:10:00,P103,Cappuccino,Beverages,3,140,80,25.0,Returning,UPI
ORD02329,2024-07-27 14:18:00,P201,Cheese Burger,Meals,5,180,110,25.0,Returning,Wallet
ORD02330,2025-05-14 16:55:00,P203,Grilled Sandwich,Meal,2,150,90,,New,Card
ORD02331,2025-02-14 17:30:00,P302,Nachos,Snack,1,90,50,0.0,New,Wallet
ORD02332,2025-04-10 16:41:00,P301,Potato Chips,Snacks,4,40,20,15.0,New,Card
ORD02333,2025-12-08 17:48:00,P102,Lemonade,Beverage,6,60,30,,Returning,UPI
ORD02334,2025-05-18 22:51:00,P302,Nachos,Snack,5,90,50,10.0,Returning,Cash
ORD02335,2025-04-06 14:35:00,P102,Lemonade,Beverage,5,60,30,,Returning,Card
ORD02336,2025-11-28 09:41:00,P302,Nachos,Snack,1,90,50,15.0,New,UPI
ORD02337,2024-08-17 08:57:00,P103,Cappuccino,Beverages,2,140,80,0.0,Returning,Wallet
ORD02338,2024-12-17 21:52:00,P201,Cheese Burger,Meals,1,180,110,0.0,Returning,Card
ORD02339,2024-01-20 08:27:00,P202,Veg Pizza,Meals,2,300,190,0.0,Returning,UPI
ORD02340,2025-12-07 15:05:00,P302,Nachos,Snack,6,90,50,10.0,New,Card
ORD02341,2024-11-03 20:33:00,P301,Potato Chips,Snacks,3,40,20,0.0,Returning,UPI
ORD02342,2024-07-22 15:12:00,P201,Cheese Burger,Meals,4,180,110,25.0,Returning,Cash
ORD02343,2024-06-08 19:59:00,P302,Nachos,Snack,1,90,50,5.0,Returning,Cash
ORD02344,2024-04-25 19:23:00,P102,Lemonade,Beverage,1,60,30,0.0,New,Card
ORD02345,2025-03-31 16:02:00,P103,Cappuccino,Beverages,4,140,80,,New,Cash
ORD02346,2025-10-23 08:48:00,P103,Cappuccino,Beverages,2,140,80,10.0,Returning,Cash
ORD02347,2025-07-21 19:27:00,P303,Cookies,Snacks,6,25,12,0.0,Returning,Cash
ORD02348,2024-02-25 16:43:00,P103,Cappuccino,Beverages,5,140,80,15.0,New,Wallet
ORD02349,2025-06-12 17:53:00,P301,Potato Chips,Snacks,1,40,20,,Returning,Wallet
ORD02350,2024-02-16 19:29:00,P203,Grilled Sandwich,Meal,1,150,90,20.0,New,Card
ORD02351,2025-06-30 16:38:00,P104,Iced Tea,Beverages,6,80,45,25.0,New,Cash
ORD02352,2025-05-24 11:39:00,P203,Grilled Sandwich,Meal,5,150,90,5.0,New,Card
ORD02353,2024-12-26 15:41:00,P301,Potato Chips,Snacks,1,40,20,20.0,Returning,Card
ORD02354,2025-06-26 15:07:00,P203,Grilled Sandwich,Meal,2,150,90,15.0,Returning,Cash
ORD02355,2025-11-20 22:28:00,P303,Cookies,Snacks,5,25,12,0.0,Returning,UPI
ORD02356,2024-09-22 11:35:00,P104,Iced Tea,Beverages,1,80,45,25.0,Returning,Cash
ORD02357,2025-08-07 10:18:00,P302,Nachos,Snack,3,90,50,20.0,New,Card
ORD02358,2025-11-30 14:11:00,P203,Grilled Sandwich,Meal,6,150,90,10.0,Returning,Wallet
ORD02359,2025-11-01 16:30:00,P202,Veg Pizza,Meals,3,300,190,,Returning,UPI
ORD02360,2024-08-15 10:42:00,P303,Cookies,Snacks,6,25,12,15.0,Returning,Wallet
ORD02361,2024-08-26 17:06:00,P203,Grilled Sandwich,Meal,2,150,90,,Returning,Card
ORD02362,2025-04-25 21:42:00,P303,Cookies,Snacks,4,25,12,15.0,New,Card
ORD02363,2025-10-28 16:31:00,P103,Cappuccino,Beverages,3,140,80,0.0,Returning,Wallet
ORD02364,2025-05-26 13:50:00,P302,Nachos,Snack,4,90,50,10.0,Returning,UPI
ORD02365,2024-03-31 14:55:00,P301,Potato Chips,Snacks,1,40,20,,New,Cash
ORD02366,2024-12-03 13:43:00,P102,Lemonade,Beverage,2,60,30,10.0,Returning,Wallet
ORD02367,2024-10-02 11:34:00,P202,Veg Pizza,Meals,3,300,190,0.0,New,Card
ORD02368,2024-05-15 11:27:00,P302,Nachos,Snack,4,90,50,20.0,New,Card
ORD02369,2024-06-17 10:33:00,P104,Iced Tea,Beverages,6,80,45,0.0,New,Cash
ORD02370,2025-05-07 21:57:00,P203,Grilled Sandwich,Meal,5,150,90,0.0,New,Card
ORD02371,2025-12-09 10:58:00,P201,Cheese Burger,Meals,2,180,110,25.0,Returning,UPI
ORD02372,2025-05-19 20:18:00,P101,Cold Coffee,Beverages,2,120,70,10.0,Returning,Card
ORD02373,2024-08-06 18:26:00,P302,Nachos,Snack,5,90,50,0.0,New,UPI
ORD02374,2024-10-28 17:12:00,P101,Cold Coffee,Beverages,6,120,70,10.0,Returning,Cash
ORD02375,2025-01-31 22:24:00,P303,Cookies,Snacks,6,25,12,15.0,New,UPI
ORD02376,2025-09-10 14:32:00,P203,Grilled Sandwich,Meal,5,150,90,10.0,New,Wallet
ORD02377,2025-01-07 15:13:00,P102,Lemonade,Beverage,5,60,30,,Returning,Wallet
ORD02378,2024-03-31 14:26:00,P101,Cold Coffee,Beverages,5,120,70,,New,Cash
ORD02379,2024-07-02 17:58:00,P201,Cheese Burger,Meals,2,180,110,15.0,New,UPI
ORD02380,2025-09-28 21:47:00,P104,Iced Tea,Beverages,3,80,45,5.0,Returning,Cash
ORD02381,2025-06-19 17:05:00,P201,Cheese Burger,Meals,3,180,110,15.0,Returning,Wallet
ORD02382,2024-04-28 14:29:00,P302,Nachos,Snack,1,90,50,5.0,Returning,Wallet
ORD02383,2025-11-22 21:16:00,P102,Lemonade,Beverage,1,60,30,15.0,Returning,Wallet
ORD02384,2025-07-24 11:25:00,P101,Cold Coffee,Beverages,5,120,70,25.0,Returning,Cash
ORD02385,2024-10-08 22:17:00,P301,Potato Chips,Snacks,3,40,20,10.0,New,Cash
ORD02386,2025-08-07 10:01:00,P104,Iced Tea,Beverages,4,80,45,5.0,Returning,Wallet
ORD02387,2024-12-06 20:48:00,P203,Grilled Sandwich,Meal,4,150,90,15.0,New,Cash
ORD02388,2025-10-06 15:35:00,P202,Veg Pizza,Meals,5,300,190,15.0,Returning,Wallet
ORD02389,2024-06-27 08:07:00,P301,Potato Chips,Snacks,5,40,20,15.0,Returning,UPI
ORD02390,2025-01-13 08:40:00,P201,Cheese Burger,Meals,1,180,110,20.0,New,Wallet
ORD02391,2025-10-15 19:52:00,P101,Cold Coffee,Beverages,4,120,70,25.0,Returning,Card
ORD02392,2024-07-26 10:40:00,P104,Iced Tea,Beverages,3,80,45,10.0,New,UPI
ORD02393,2024-03-09 22:26:00,P202,Veg Pizza,Meals,1,300,190,,Returning,Card
ORD02394,2025-03-12 15:35:00,P303,Cookies,Snacks,2,25,12,,New,UPI
ORD02395,2024-09-16 12:28:00,P201,Cheese Burger,Meals,1,180,110,25.0,Returning,Cash
ORD02396,2025-05-13 20:55:00,P301,Potato Chips,Snacks,2,40,20,5.0,New,Card
ORD02397,2025-12-07 12:16:00,P102,Lemonade,Beverage,6,60,30,5.0,Returning,Wallet
ORD02398,2025-01-24 22:32:00,P104,Iced Tea,Beverages,1,80,45,0.0,New,Wallet
ORD02399,2025-11-16 19:49:00,P301,Potato Chips,Snacks,4,40,20,5.0,Returning,Wallet
ORD02400,2025-01-23 20:27:00,P201,Cheese Burger,Meals,5,180,110,10.0,New,UPI
ORD02401,2024-05-24 11:34:00,P303,Cookies,Snacks,2,25,12,5.0,Returning,Card
ORD02402,2024-01-04 08:47:00,P201,Cheese Burger,Meals,6,180,110,10.0,New,Card
ORD02403,2024-11-22 10:22:00,P301,Potato Chips,Snacks,2,40,20,,New,Cash
ORD02404,2025-03-20 22:26:00,P101,Cold Coffee,Beverages,5,120,70,20.0,New,Card
ORD02405,2025-07-30 18:16:00,P202,Veg Pizza,Meals,2,300,190,5.0,Returning,Wallet
ORD02406,2025-02-21 09:15:00,P302,Nachos,Snack,3,90,50,,Returning,Wallet
